,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,SupplyDelay
576,15519926/New-York,New-York,15519926,2015-05-10,40,40,2116.399992,Logipro,PO-200006,2015-03-08,USD,63 days 00:00:00.000000000
577,15519926/New-York,New-York,15519926,2015-05-10,50,50,2645.49999,Logipro,PO-200012,2015-08-14,USD,96 days 00:00:00.000000000
578,15519926/New-York,New-York,15519926,2015-10-26,30,30,1587.299994,Logipro,PO-200017,2015-08-31,USD,56 days 00:00:00.000000000
579,15519926/New-York,New-York,15519926,2015-10-26,60,60,3174.599988,Logipro,PO-200018,2015-01-09,USD,290 days 00:00:00.000000000
580,15519926/New-York,New-York,15519926,2015-10-29,20,20,1058.199996,Logipro,PO-200022,2015-11-09,USD,11 days 00:00:00.000000000
581,15519926/New-York,New-York,15519926,2016-09-02,40,40,2116.399992,Logipro,PO-200072,2015-03-12,USD,540 days 00:00:00.000000000
582,15519926/New-York,New-York,15519926,2016-10-02,30,30,1587.299994,Logipro,PO-200080,2015-10-12,USD,356 days 00:00:00.000000000
583,15519926/New-York,New-York,15519926,2016-07-06,50,50,2645.49999,Logipro,PO-200181,2016-06-04,USD,32 days 00:00:00.000000000
584,15519926/New-York,New-York,15519926,2016-06-23,40,40,2116.399992,Logipro,PO-200198,2016-04-26,USD,58 days 00:00:00.000000000
585,15519926/New-York,New-York,15519926,2016-06-09,30,30,1587.299994,Logipro,PO-200234,2016-12-07,USD,181 days 00:00:00.000000000
586,15519926/New-York,New-York,15519926,2016-09-29,50,0,2645.49999,Logipro,PO-200253,2016-04-08,USD,174 days 00:00:00.000000000
587,15519926/New-York,New-York,15519926,2001-01-01,20,0,1058.199996,Logipro,PO-200280,2016-09-14,USD,5735 days 00:00:00.000000000
588,15519926/New-York,New-York,15519926,2001-01-01,64,0,3386.239987,Logipro,PO-200289,2016-09-28,USD,5749 days 00:00:00.000000000
589,15519926/New-York,New-York,15519926,2001-01-01,30,0,1587.299994,Logipro,PO-200296,2016-10-17,USD,5768 days 00:00:00.000000000
590,11097836/New-York,New-York,11097836,2015-05-10,28,28,698.8799748,SuperSupply,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
591,11097836/New-York,New-York,11097836,2015-05-10,20,20,499.19998200000003,SuperSupply,PO-200012,2015-08-14,GBP,96 days 00:00:00.000000000
592,11097836/New-York,New-York,11097836,2015-12-31,20,20,499.19998200000003,SuperSupply,PO-200034,2015-10-22,GBP,70 days 00:00:00.000000000
593,11097836/New-York,New-York,11097836,2016-10-02,12,12,299.5199892,SuperSupply,PO-200080,2015-10-12,GBP,356 days 00:00:00.000000000
594,11097836/New-York,New-York,11097836,2016-12-02,16,16,399.3599856,SuperSupply,PO-200087,2015-12-17,GBP,351 days 00:00:00.000000000
595,11097836/New-York,New-York,11097836,2016-09-06,16,16,399.3599856,SuperSupply,PO-200190,2016-04-13,GBP,146 days 00:00:00.000000000
596,11097836/New-York,New-York,11097836,2016-06-21,32,32,798.7199712,SuperSupply,PO-200196,2016-04-25,GBP,57 days 00:00:00.000000000
597,11097836/New-York,New-York,11097836,2001-01-01,32,0,798.7199712,SuperSupply,PO-200287,2016-09-22,GBP,5743 days 00:00:00.000000000
598,15092233/New-York,New-York,15092233,2015-05-10,28,28,698.8799748,Drecom,PO-200011,2015-12-08,EUR,212 days 00:00:00.000000000
599,15092233/New-York,New-York,15092233,2015-05-10,20,20,499.19998200000003,Drecom,PO-200012,2015-08-14,EUR,96 days 00:00:00.000000000
600,15092233/New-York,New-York,15092233,2015-12-31,20,20,499.19998200000003,Drecom,PO-200034,2015-10-22,EUR,70 days 00:00:00.000000000
601,15092233/New-York,New-York,15092233,2016-10-02,12,12,299.5199892,Drecom,PO-200080,2015-10-12,EUR,356 days 00:00:00.000000000
602,15092233/New-York,New-York,15092233,2016-02-18,16,16,399.3599856,Drecom,PO-200083,2015-12-15,EUR,65 days 00:00:00.000000000
603,15092233/New-York,New-York,15092233,2016-09-06,48,48,1198.079957,Drecom,PO-200190,2016-04-13,EUR,146 days 00:00:00.000000000
604,15092233/New-York,New-York,15092233,2001-01-01,32,0,798.7199712,Drecom,PO-200287,2016-09-22,EUR,5743 days 00:00:00.000000000
605,10136626/New-York,New-York,10136626,2016-03-14,100,100,4000.0,FHL,PO-200057,2015-11-16,EUR,119 days 00:00:00.000000000
606,10136626/New-York,New-York,10136626,2016-07-25,200,200,8000.0,FHL,PO-200180,2016-05-04,EUR,82 days 00:00:00.000000000
607,10136626/New-York,New-York,10136626,2016-01-08,100,100,4000.0,FHL,PO-200188,2016-04-13,EUR,96 days 00:00:00.000000000
608,10136626/New-York,New-York,10136626,2001-01-01,200,0,8000.0,FHL,PO-200295,2016-10-17,EUR,5768 days 00:00:00.000000000
609,14789055/New-York,New-York,14789055,2015-05-08,40,40,920.0,FHL,102197,2015-05-27,GBP,19 days 00:00:00.000000000
610,14789055/New-York,New-York,14789055,2015-05-10,60,60,1380.0,FHL,PO-200010,2015-05-08,GBP,2 days 00:00:00.000000000
611,14789055/New-York,New-York,14789055,2015-10-26,40,40,920.0,FHL,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
612,14789055/New-York,New-York,14789055,2015-10-29,140,140,3220.0,FHL,PO-200023,2015-09-15,GBP,44 days 00:00:00.000000000
613,14789055/New-York,New-York,14789055,2015-11-18,80,80,1840.0,FHL,PO-200025,2015-09-24,GBP,55 days 00:00:00.000000000
614,14789055/New-York,New-York,14789055,2015-07-12,80,80,1840.0,FHL,PO-200030,2015-12-10,GBP,151 days 00:00:00.000000000
615,14789055/New-York,New-York,14789055,2016-06-01,30,30,690.0,FHL,PO-200038,2015-10-29,GBP,216 days 00:00:00.000000000
616,14789055/New-York,New-York,14789055,2016-10-02,100,100,2300.0,FHL,PO-200080,2015-10-12,GBP,356 days 00:00:00.000000000
617,14789055/New-York,New-York,14789055,2016-12-04,60,60,1380.0,FHL,PO-200104,2016-12-01,GBP,3 days 00:00:00.000000000
618,14789055/New-York,New-York,14789055,2016-04-25,100,100,2300.0,FHL,PO-200138,2016-02-15,GBP,70 days 00:00:00.000000000
619,14789055/New-York,New-York,14789055,2016-06-23,60,60,1380.0,FHL,PO-200198,2016-04-26,GBP,58 days 00:00:00.000000000
620,14789055/New-York,New-York,14789055,2016-01-08,24,24,552.0,FHL,PO-200215,2016-02-06,GBP,29 days 00:00:00.000000000
621,14789055/New-York,New-York,14789055,2016-11-08,16,16,368.0,FHL,PO-200229,2016-06-17,GBP,144 days 00:00:00.000000000
622,14789055/New-York,New-York,14789055,2016-11-08,60,60,1380.0,FHL,PO-200230,2016-06-21,GBP,140 days 00:00:00.000000000
623,14789055/New-York,New-York,14789055,2016-06-09,40,40,920.0,FHL,PO-200234,2016-12-07,GBP,181 days 00:00:00.000000000
624,14789055/New-York,New-York,14789055,2016-10-28,100,0,2300.0,FHL,PO-200248,2016-07-29,GBP,91 days 00:00:00.000000000
625,14789055/New-York,New-York,14789055,2016-07-10,98,0,2254.0,FHL,PO-200264,2016-08-16,GBP,37 days 00:00:00.000000000
626,14789055/New-York,New-York,14789055,2016-10-27,60,0,1380.0,FHL,PO-200275,2016-08-31,GBP,57 days 00:00:00.000000000
627,14789055/New-York,New-York,14789055,2001-01-01,40,0,920.0,FHL,PO-200287,2016-09-22,GBP,5743 days 00:00:00.000000000
628,14789055/New-York,New-York,14789055,2001-01-01,100,0,2300.0,FHL,PO-200296,2016-10-17,GBP,5768 days 00:00:00.000000000
629,14789055/New-York,New-York,14789055,2001-01-01,100,0,2300.0,FHL,PO-200297,2016-10-19,GBP,5770 days 00:00:00.000000000
630,13474623/New-York,New-York,13474623,2016-01-27,150,150,9602.99949,Drecom,PO-200032,2015-10-20,GBP,99 days 00:00:00.000000000
631,13474623/New-York,New-York,13474623,2016-03-17,150,150,9602.99949,Drecom,PO-200076,2015-04-12,GBP,340 days 00:00:00.000000000
632,13474623/New-York,New-York,13474623,2016-05-19,150,150,9602.99949,Drecom,PO-200140,2016-02-16,GBP,93 days 00:00:00.000000000
633,13474623/New-York,New-York,13474623,2016-06-20,150,150,9602.99949,Drecom,PO-200163,2016-03-16,GBP,96 days 00:00:00.000000000
634,13474623/New-York,New-York,13474623,2016-06-09,250,250,16004.99915,Drecom,PO-200222,2016-07-06,GBP,27 days 00:00:00.000000000
635,12564089/New-York,New-York,12564089,2015-05-10,40,40,1230.0,FHL,PO-200006,2015-03-08,EUR,63 days 00:00:00.000000000
636,12564089/New-York,New-York,12564089,2015-05-10,30,30,922.5,FHL,PO-200011,2015-12-08,EUR,212 days 00:00:00.000000000
637,12564089/New-York,New-York,12564089,2016-02-15,20,20,615.0,FHL,PO-200090,2015-12-21,EUR,56 days 00:00:00.000000000
638,12564089/New-York,New-York,12564089,2016-05-31,30,30,922.5,FHL,PO-200175,2016-03-30,EUR,62 days 00:00:00.000000000
639,12564089/New-York,New-York,12564089,2001-01-01,30,0,922.5,FHL,PO-200289,2016-09-28,EUR,5749 days 00:00:00.000000000
640,13107618/New-York,New-York,13107618,2015-10-26,18,18,885.0599676,Logipro,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
641,13107618/New-York,New-York,13107618,2015-10-29,16,16,786.7199712,Logipro,PO-200023,2015-09-15,GBP,44 days 00:00:00.000000000
642,13107618/New-York,New-York,13107618,2016-06-01,12,12,590.0399784,Logipro,PO-200038,2015-10-29,GBP,216 days 00:00:00.000000000
643,13107618/New-York,New-York,13107618,2016-01-15,14,14,688.3799748,Logipro,PO-200048,2015-05-11,GBP,249 days 00:00:00.000000000
644,13107618/New-York,New-York,13107618,2016-05-20,12,12,590.0399784,Logipro,PO-200096,2016-04-01,GBP,49 days 00:00:00.000000000
645,13107618/New-York,New-York,13107618,2016-05-31,30,30,1475.099946,Logipro,PO-200175,2016-03-30,GBP,62 days 00:00:00.000000000
646,13107618/New-York,New-York,13107618,2001-01-01,30,0,1475.099946,Logipro,PO-200261,2016-11-08,GBP,5790 days 00:00:00.000000000
647,13107618/New-York,New-York,13107618,2001-01-01,20,0,983.3999640000001,Logipro,PO-200293,2016-04-10,GBP,5578 days 00:00:00.000000000
648,16430058/New-York,New-York,16430058,2016-06-22,100,100,285.99998999999997,Office First,PO-200131,2016-09-02,EUR,72 days 00:00:00.000000000
649,16430058/New-York,New-York,16430058,2016-05-08,2000,2000,5719.9998,Office First,PO-200246,2016-07-28,EUR,81 days 00:00:00.000000000
650,11780124/New-York,New-York,11780124,2016-12-04,2000,2000,7039.999959999999,SuperSupply,PO-200121,2016-01-25,EUR,314 days 00:00:00.000000000
651,11780124/New-York,New-York,11780124,2001-01-01,125,0,439.99999749999995,SuperSupply,PO-200123,2016-01-26,EUR,5503 days 00:00:00.000000000
652,11780124/New-York,New-York,11780124,2016-06-22,500,500,1759.9999899999998,SuperSupply,PO-200131,2016-09-02,EUR,72 days 00:00:00.000000000
653,10255812/New-York,New-York,10255812,2016-06-22,100,100,100.0,RRD,PO-200131,2016-09-02,GBP,72 days 00:00:00.000000000
654,10255812/New-York,New-York,10255812,2016-01-08,2400,2300,2400.0,RRD,PO-200240,2016-07-19,GBP,193 days 00:00:00.000000000
655,10255812/New-York,New-York,10255812,2016-05-08,2000,2000,2000.0,RRD,PO-200246,2016-07-28,GBP,81 days 00:00:00.000000000
656,16187687/New-York,New-York,16187687,2015-05-10,30,30,419.100009,Logipro,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
657,16187687/New-York,New-York,16187687,2001-01-01,10,0,139.700003,Logipro,PO-EE-BO-Scranton,2015-10-30,GBP,5415 days 00:00:00.000000000
658,16187687/New-York,New-York,16187687,2001-01-01,40,0,558.800012,Logipro,PO-EE-BO-Scranton,2015-10-30,GBP,5415 days 00:00:00.000000000
659,16187687/New-York,New-York,16187687,2016-01-15,40,40,558.800012,Logipro,PO-200048,2015-05-11,GBP,249 days 00:00:00.000000000
660,16187687/New-York,New-York,16187687,2016-12-04,30,30,419.100009,Logipro,PO-200126,2016-01-28,GBP,311 days 00:00:00.000000000
661,16187687/New-York,New-York,16187687,2016-08-29,40,40,558.800012,Logipro,PO-200232,2016-06-30,GBP,60 days 00:00:00.000000000
662,16187687/New-York,New-York,16187687,2016-06-09,50,50,698.5000150000001,Logipro,PO-200234,2016-12-07,GBP,181 days 00:00:00.000000000
663,16187687/New-York,New-York,16187687,2016-05-08,2,2,27.940000599999998,Logipro,PO-200246,2016-07-28,GBP,81 days 00:00:00.000000000
664,16187687/New-York,New-York,16187687,2001-01-01,60,0,838.200018,Logipro,PO-200280,2016-09-14,GBP,5735 days 00:00:00.000000000
665,16187687/New-York,New-York,16187687,2001-01-01,50,0,698.5000150000001,Logipro,PO-200289,2016-09-28,GBP,5749 days 00:00:00.000000000
666,12703703/New-York,New-York,12703703,2015-10-26,20,20,307.000008,FHL,PO-200017,2015-08-31,USD,56 days 00:00:00.000000000
667,12703703/New-York,New-York,12703703,2015-10-29,12,12,184.20000480000002,FHL,PO-200023,2015-09-15,USD,44 days 00:00:00.000000000
668,12703703/New-York,New-York,12703703,2016-01-20,24,24,368.40000960000003,FHL,PO-200051,2015-12-11,USD,40 days 00:00:00.000000000
669,12703703/New-York,New-York,12703703,2016-04-29,30,30,460.500012,FHL,PO-200143,2016-02-18,USD,71 days 00:00:00.000000000
670,12703703/New-York,New-York,12703703,2016-01-08,12,12,184.20000480000002,FHL,PO-200215,2016-02-06,USD,29 days 00:00:00.000000000
671,12703703/New-York,New-York,12703703,2016-11-08,30,30,460.500012,FHL,PO-200230,2016-06-21,USD,140 days 00:00:00.000000000
672,12703703/New-York,New-York,12703703,2001-01-01,16,0,245.6000064,FHL,PO-200293,2016-04-10,USD,5578 days 00:00:00.000000000
673,10132892/New-York,New-York,10132892,2015-05-10,40,40,1855.2000440000002,Drecom,PO-200011,2015-12-08,USD,212 days 00:00:00.000000000
674,10132892/New-York,New-York,10132892,2015-05-10,32,32,1484.1600349999999,Drecom,PO-200012,2015-08-14,USD,96 days 00:00:00.000000000
675,10132892/New-York,New-York,10132892,2016-06-01,30,30,1391.400033,Drecom,PO-200038,2015-10-29,USD,216 days 00:00:00.000000000
676,10132892/New-York,New-York,10132892,2016-07-06,12,12,556.5600132000001,Drecom,PO-200181,2016-06-04,USD,32 days 00:00:00.000000000
677,10132892/New-York,New-York,10132892,2016-09-06,28,28,1298.6400310000001,Drecom,PO-200190,2016-04-13,USD,146 days 00:00:00.000000000
678,10132892/New-York,New-York,10132892,2016-06-17,20,20,927.6000220000001,Drecom,PO-200191,2016-04-19,USD,59 days 00:00:00.000000000
679,10132892/New-York,New-York,10132892,2001-01-01,44,0,2040.7200480000001,Drecom,PO-200297,2016-10-19,USD,5770 days 00:00:00.000000000
680,14339722/New-York,New-York,14339722,2015-05-10,40,40,1762.799988,Drecom,PO-200009,2015-03-08,USD,63 days 00:00:00.000000000
681,14339722/New-York,New-York,14339722,2015-10-26,40,40,1762.799988,Drecom,PO-200017,2015-08-31,USD,56 days 00:00:00.000000000
682,14339722/New-York,New-York,14339722,2015-10-29,20,20,881.399994,Drecom,PO-200023,2015-09-15,USD,44 days 00:00:00.000000000
683,14339722/New-York,New-York,14339722,2016-06-01,20,20,881.399994,Drecom,PO-200038,2015-10-29,USD,216 days 00:00:00.000000000
684,14339722/New-York,New-York,14339722,2016-02-15,28,28,1233.959992,Drecom,PO-200090,2015-12-21,USD,56 days 00:00:00.000000000
685,14339722/New-York,New-York,14339722,2016-06-17,26,26,1145.819992,Drecom,PO-200191,2016-04-19,USD,59 days 00:00:00.000000000
686,14339722/New-York,New-York,14339722,2016-06-21,14,14,616.9799958,Drecom,PO-200196,2016-04-25,USD,57 days 00:00:00.000000000
687,14339722/New-York,New-York,14339722,2016-06-23,20,20,881.399994,Drecom,PO-200198,2016-04-26,USD,58 days 00:00:00.000000000
688,14339722/New-York,New-York,14339722,2016-01-08,20,20,881.399994,Drecom,PO-200215,2016-02-06,USD,29 days 00:00:00.000000000
689,11045096/New-York,New-York,11045096,2015-10-26,20,20,738.399964,Logipro,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
690,11045096/New-York,New-York,11045096,2016-02-15,26,26,959.9199532,Logipro,PO-200090,2015-12-21,GBP,56 days 00:00:00.000000000
691,11045096/New-York,New-York,11045096,2016-06-17,16,16,590.7199712,Logipro,PO-200191,2016-04-19,GBP,59 days 00:00:00.000000000
692,11045096/New-York,New-York,11045096,2016-06-23,30,30,1107.599946,Logipro,PO-200198,2016-04-26,GBP,58 days 00:00:00.000000000
693,11045096/New-York,New-York,11045096,2001-01-01,30,0,1107.599946,Logipro,PO-200275,2016-08-31,GBP,5721 days 00:00:00.000000000
694,11045096/New-York,New-York,11045096,2001-01-01,20,0,738.399964,Logipro,PO-200287,2016-09-22,GBP,5743 days 00:00:00.000000000
695,13985896/New-York,New-York,13985896,2015-05-10,16,16,728.9600224,Drecom,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
696,13985896/New-York,New-York,13985896,2015-10-29,40,40,1822.400056,Drecom,PO-200023,2015-09-15,GBP,44 days 00:00:00.000000000
697,13985896/New-York,New-York,13985896,2016-06-01,20,20,911.200028,Drecom,PO-200038,2015-10-29,GBP,216 days 00:00:00.000000000
698,13985896/New-York,New-York,13985896,2016-01-20,20,20,911.200028,Drecom,PO-200051,2015-12-11,GBP,40 days 00:00:00.000000000
699,13985896/New-York,New-York,13985896,2016-12-02,32,32,1457.9200449999998,Drecom,PO-200087,2015-12-17,GBP,351 days 00:00:00.000000000
700,13985896/New-York,New-York,13985896,2016-09-06,32,32,1457.9200449999998,Drecom,PO-200190,2016-04-13,GBP,146 days 00:00:00.000000000
701,13985896/New-York,New-York,13985896,2016-06-23,16,16,728.9600224,Drecom,PO-200198,2016-04-26,GBP,58 days 00:00:00.000000000
702,13985896/New-York,New-York,13985896,2001-01-01,40,0,1822.400056,Drecom,PO-200275,2016-08-31,GBP,5721 days 00:00:00.000000000
703,13985896/New-York,New-York,13985896,2001-01-01,20,0,911.200028,Drecom,PO-200287,2016-09-22,GBP,5743 days 00:00:00.000000000
704,14901389/New-York,New-York,14901389,2016-05-31,20,20,624.59999,Logipro,PO-200175,2016-03-30,USD,62 days 00:00:00.000000000
705,16363786/New-York,New-York,16363786,2015-10-26,14,14,327.59999439999996,Drecom,PO-200018,2015-01-09,USD,290 days 00:00:00.000000000
706,16363786/New-York,New-York,16363786,2015-10-29,20,20,467.999992,Drecom,PO-200023,2015-09-15,USD,44 days 00:00:00.000000000
707,16363786/New-York,New-York,16363786,2001-01-01,6,0,140.3999976,Drecom,PO-EE-BO-Scranton,2015-10-30,USD,5415 days 00:00:00.000000000
708,16363786/New-York,New-York,16363786,2016-05-20,20,20,467.999992,Drecom,PO-200096,2016-04-01,USD,49 days 00:00:00.000000000
709,16363786/New-York,New-York,16363786,2016-12-04,10,10,233.999996,Drecom,PO-200104,2016-12-01,USD,3 days 00:00:00.000000000
710,15963625/New-York,New-York,15963625,2015-10-26,30,30,883.500024,RRD,PO-200018,2015-01-09,USD,290 days 00:00:00.000000000
711,15963625/New-York,New-York,15963625,2016-12-02,50,50,1472.5000400000001,RRD,PO-200087,2015-12-17,USD,351 days 00:00:00.000000000
712,15963625/New-York,New-York,15963625,2001-01-01,20,0,589.000016,RRD,PO-200280,2016-09-14,USD,5735 days 00:00:00.000000000
713,16018733/New-York,New-York,16018733,2015-05-10,30,30,610.800018,RRD,PO-200009,2015-03-08,USD,63 days 00:00:00.000000000
714,16018733/New-York,New-York,16018733,2016-01-20,20,20,407.200012,RRD,PO-200051,2015-12-11,USD,40 days 00:00:00.000000000
715,16018733/New-York,New-York,16018733,2016-01-18,30,30,610.800018,RRD,PO-200059,2015-11-18,USD,61 days 00:00:00.000000000
716,16018733/New-York,New-York,16018733,2016-05-31,8,8,162.88000480000002,RRD,PO-200175,2016-03-30,USD,62 days 00:00:00.000000000
717,16018733/New-York,New-York,16018733,2016-09-06,32,32,651.5200192000001,RRD,PO-200190,2016-04-13,USD,146 days 00:00:00.000000000
718,16018733/New-York,New-York,16018733,2016-11-08,24,24,488.6400143999999,RRD,PO-200229,2016-06-17,USD,144 days 00:00:00.000000000
719,16018733/New-York,New-York,16018733,2016-08-29,8,8,162.88000480000002,RRD,PO-200232,2016-06-30,USD,60 days 00:00:00.000000000
720,16018733/New-York,New-York,16018733,2016-06-09,12,12,244.32000719999996,RRD,PO-200234,2016-12-07,USD,181 days 00:00:00.000000000
721,16018733/New-York,New-York,16018733,2016-10-19,50,0,1018.00003,RRD,PO-200273,2016-08-25,USD,55 days 00:00:00.000000000
722,16018733/New-York,New-York,16018733,2001-01-01,44,0,895.8400264,RRD,PO-200280,2016-09-14,USD,5735 days 00:00:00.000000000
723,14099484/New-York,New-York,14099484,2016-01-20,44,44,1396.559991,Drecom,PO-200051,2015-12-11,GBP,40 days 00:00:00.000000000
724,14099484/New-York,New-York,14099484,2016-05-19,50,50,1586.99999,Drecom,PO-200140,2016-02-16,GBP,93 days 00:00:00.000000000
725,14099484/New-York,New-York,14099484,2001-01-01,34,0,1079.159993,Drecom,PO-200278,2016-08-09,GBP,5699 days 00:00:00.000000000
726,16277400/New-York,New-York,16277400,2015-05-10,50,50,1127.000045,SuperSupply,PO-200010,2015-05-08,USD,2 days 00:00:00.000000000
727,16277400/New-York,New-York,16277400,2016-12-02,12,12,270.4800108,SuperSupply,PO-200087,2015-12-17,USD,351 days 00:00:00.000000000
728,16277400/New-York,New-York,16277400,2016-12-04,14,14,315.5600126,SuperSupply,PO-200113,2016-01-20,USD,319 days 00:00:00.000000000
729,16277400/New-York,New-York,16277400,2016-06-21,20,20,450.80001799999997,SuperSupply,PO-200196,2016-04-25,USD,57 days 00:00:00.000000000
730,16277400/New-York,New-York,16277400,2016-06-23,20,20,450.80001799999997,SuperSupply,PO-200198,2016-04-26,USD,58 days 00:00:00.000000000
731,16277400/New-York,New-York,16277400,2001-01-01,60,0,1352.400054,SuperSupply,PO-200261,2016-11-08,USD,5790 days 00:00:00.000000000
732,16277400/New-York,New-York,16277400,2016-10-19,20,0,450.80001799999997,SuperSupply,PO-200273,2016-08-25,USD,55 days 00:00:00.000000000
733,12451991/New-York,New-York,12451991,2015-05-10,50,50,1127.000045,RRD,PO-200010,2015-05-08,GBP,2 days 00:00:00.000000000
734,12451991/New-York,New-York,12451991,2016-12-02,12,12,270.4800108,RRD,PO-200087,2015-12-17,GBP,351 days 00:00:00.000000000
735,12451991/New-York,New-York,12451991,2016-12-04,14,14,315.5600126,RRD,PO-200113,2016-01-20,GBP,319 days 00:00:00.000000000
736,12451991/New-York,New-York,12451991,2016-06-21,20,20,450.80001799999997,RRD,PO-200196,2016-04-25,GBP,57 days 00:00:00.000000000
737,12451991/New-York,New-York,12451991,2016-06-23,20,20,450.80001799999997,RRD,PO-200198,2016-04-26,GBP,58 days 00:00:00.000000000
738,12451991/New-York,New-York,12451991,2001-01-01,60,0,1352.400054,RRD,PO-200261,2016-11-08,GBP,5790 days 00:00:00.000000000
739,12451991/New-York,New-York,12451991,2016-10-19,20,0,450.80001799999997,RRD,PO-200273,2016-08-25,GBP,55 days 00:00:00.000000000
740,13060917/New-York,New-York,13060917,2015-05-10,34,34,1187.279939,RRD,PO-200013,2015-08-18,EUR,100 days 00:00:00.000000000
741,13060917/New-York,New-York,13060917,2015-10-26,34,34,1187.279939,RRD,PO-200018,2015-01-09,EUR,290 days 00:00:00.000000000
742,13060917/New-York,New-York,13060917,2015-10-29,20,20,698.399964,RRD,PO-200022,2015-11-09,EUR,11 days 00:00:00.000000000
743,13060917/New-York,New-York,13060917,2016-01-18,20,20,698.399964,RRD,PO-200059,2015-11-18,EUR,61 days 00:00:00.000000000
744,13060917/New-York,New-York,13060917,2016-12-04,46,46,1606.319917,RRD,PO-200104,2016-12-01,EUR,3 days 00:00:00.000000000
745,13060917/New-York,New-York,13060917,2016-01-08,40,40,1396.799928,RRD,PO-200215,2016-02-06,EUR,29 days 00:00:00.000000000
746,14404386/New-York,New-York,14404386,2015-11-11,20,20,1266.200028,Drecom,PO-200024,2015-09-22,GBP,50 days 00:00:00.000000000
747,14404386/New-York,New-York,14404386,2015-12-31,36,36,2279.16005,Drecom,PO-200034,2015-10-22,GBP,70 days 00:00:00.000000000
748,14404386/New-York,New-York,14404386,2016-01-18,16,16,1012.9600220000001,Drecom,PO-200059,2015-11-18,GBP,61 days 00:00:00.000000000
749,14404386/New-York,New-York,14404386,2016-02-18,12,12,759.7200167999999,Drecom,PO-200083,2015-12-15,GBP,65 days 00:00:00.000000000
750,14404386/New-York,New-York,14404386,2016-06-21,30,30,1899.300042,Drecom,PO-200196,2016-04-25,GBP,57 days 00:00:00.000000000
751,14404386/New-York,New-York,14404386,2016-07-26,20,20,1266.200028,Drecom,PO-200204,2016-12-05,GBP,132 days 00:00:00.000000000
752,14404386/New-York,New-York,14404386,2001-01-01,30,0,1899.300042,Drecom,PO-200293,2016-04-10,GBP,5578 days 00:00:00.000000000
753,14404386/New-York,New-York,14404386,2001-01-01,30,0,1899.300042,Drecom,PO-200297,2016-10-19,GBP,5770 days 00:00:00.000000000
754,14411646/New-York,New-York,14411646,2015-05-10,32,32,591.0399776,Drecom,PO-200013,2015-08-18,USD,100 days 00:00:00.000000000
755,14411646/New-York,New-York,14411646,2016-01-15,16,16,295.5199888,Drecom,PO-200048,2015-05-11,USD,249 days 00:00:00.000000000
756,14411646/New-York,New-York,14411646,2016-05-20,28,28,517.1599804,Drecom,PO-200096,2016-04-01,USD,49 days 00:00:00.000000000
757,14411646/New-York,New-York,14411646,2016-05-04,20,20,369.399986,Drecom,PO-200112,2016-01-20,USD,105 days 00:00:00.000000000
758,14411646/New-York,New-York,14411646,2001-01-01,40,0,738.799972,Drecom,PO-200261,2016-11-08,USD,5790 days 00:00:00.000000000
759,16188573/New-York,New-York,16188573,2015-05-10,32,32,591.0399776,FHL,PO-200013,2015-08-18,GBP,100 days 00:00:00.000000000
760,16188573/New-York,New-York,16188573,2016-01-15,16,16,295.5199888,FHL,PO-200048,2015-05-11,GBP,249 days 00:00:00.000000000
761,16188573/New-York,New-York,16188573,2016-05-20,24,24,443.27998319999995,FHL,PO-200096,2016-04-01,GBP,49 days 00:00:00.000000000
762,16188573/New-York,New-York,16188573,2016-12-04,4,4,73.8799972,FHL,PO-200104,2016-12-01,GBP,3 days 00:00:00.000000000
763,16188573/New-York,New-York,16188573,2016-04-25,20,20,369.399986,FHL,PO-200130,2016-08-02,GBP,99 days 00:00:00.000000000
764,16188573/New-York,New-York,16188573,2001-01-01,40,0,738.799972,FHL,PO-200261,2016-11-08,GBP,5790 days 00:00:00.000000000
765,15641711/Chicago,Chicago,15641711,2001-01-01,100,0,329.999995,FHL,PO-200122,2016-01-26,USD,5503 days 00:00:00.000000000
766,16075571/Chicago,Chicago,16075571,2016-03-22,100,100,300.0,Logipro,PO-200148,2016-01-03,GBP,79 days 00:00:00.000000000
767,14759689/Chicago,Chicago,14759689,2016-01-29,1000,1000,3269.99998,Drecom,PO-200103,2016-12-01,GBP,307 days 00:00:00.000000000
768,14095459/Chicago,Chicago,14095459,2016-04-05,50,50,2327.49996,Drecom,PO-200147,2016-02-26,USD,39 days 00:00:00.000000000
769,14095459/Chicago,Chicago,14095459,2016-05-08,50,50,2327.49996,Drecom,PO-200165,2016-03-18,USD,51 days 00:00:00.000000000
770,15586718/Chicago,Chicago,15586718,2016-04-05,55,55,3135.0,Drecom,PO-200147,2016-02-26,GBP,39 days 00:00:00.000000000
771,15586718/Chicago,Chicago,15586718,2016-05-08,99,99,5643.0,Drecom,PO-200165,2016-03-18,GBP,51 days 00:00:00.000000000
