,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,LeadTime,AvgLT,sigmaLT,DailyUsage,Demand,Davg,sigmaD,Reorder Point
500,10764226/Chicago,Chicago,10764226,2015-12-22,20,20,347.400016,SuperSupply,PO-200044,2015-10-30,USD,53,69,71,2,106,138.22222222222223,143,9919
501,10764226/Chicago,Chicago,10764226,2016-07-06,60,60,1042.2000480000004,SuperSupply,PO-200189,2016-04-13,USD,84,69,71,2,168,138.22222222222223,143,9981
502,14367353/Los Angeles,Los Angeles,14367353,2015-05-08,35,35,1477.000028,Drecom,102196,2015-05-27,GBP,19,771,2012,2,38,1543.25,4024,32621
503,14367353/New-York,New-York,14367353,2015-05-08,35,35,1477.000028,Drecom,102197,2015-05-27,GBP,19,771,2012,2,38,1543.25,4024,32621
504,14367353/New-York,New-York,14367353,2015-10-30,100,100,4220.00008,Drecom,PO-200019,2015-09-09,GBP,51,771,2012,2,102,1543.25,4024,32685
505,14367353/New-York,New-York,14367353,2016-05-26,80,80,3376.000064,Drecom,PO-200174,2016-03-29,GBP,58,771,2012,2,116,1543.25,4024,32699
506,14367353/New-York,New-York,14367353,2016-07-06,20,20,844.000016,Drecom,PO-200181,2016-06-04,GBP,32,771,2012,2,64,1543.25,4024,32647
507,14367353/New-York,New-York,14367353,2001-01-01,100,0,4220.00008,Drecom,PO-200289,2016-09-28,GBP,5749,771,2012,2,11498,1543.25,4024,44081
508,14367353/Chicago,Chicago,14367353,2015-05-08,35,35,1477.000028,Drecom,102195,2015-05-27,GBP,19,771,2012,2,38,1543.25,4024,32621
509,14367353/Chicago,Chicago,14367353,2016-11-05,30,30,1266.000024,Drecom,PO-200172,2016-03-24,GBP,226,771,2012,2,452,1543.25,4024,33035
510,10014552/Los Angeles,Los Angeles,10014552,2001-01-01,3,0,22.10999967,FHL,PO-200271,2016-08-24,GBP,5714,1421,2454,2,11428,2842.222222222222,4909,44369
511,10014552/New-York,New-York,10014552,2015-05-10,20,20,147.39999780000005,FHL,PO-200012,2015-08-14,GBP,96,1421,2454,2,192,2842.222222222222,4909,33133
512,10014552/New-York,New-York,10014552,2015-10-29,20,20,147.39999780000005,FHL,PO-200023,2015-09-15,GBP,44,1421,2454,2,88,2842.222222222222,4909,33029
513,10014552/New-York,New-York,10014552,2016-10-02,10,10,73.69999890000003,FHL,PO-200080,2015-10-12,GBP,356,1421,2454,2,712,2842.222222222222,4909,33653
514,10014552/New-York,New-York,10014552,2016-12-02,10,10,73.69999890000003,FHL,PO-200087,2015-12-17,GBP,351,1421,2454,2,702,2842.222222222222,4909,33643
515,10014552/New-York,New-York,10014552,2016-05-26,20,20,147.39999780000005,FHL,PO-200174,2016-03-29,GBP,58,1421,2454,2,116,2842.222222222222,4909,33057
516,10014552/New-York,New-York,10014552,2001-01-01,10,0,73.69999890000003,FHL,PO-200302,2016-10-26,GBP,5777,1421,2454,2,11554,2842.222222222222,4909,44495
517,10014552/Chicago,Chicago,10014552,2016-01-18,10,10,73.69999890000003,FHL,PO-200074,2015-03-12,GBP,312,1421,2454,2,624,2842.222222222222,4909,33565
518,10014552/Chicago,Chicago,10014552,2016-06-05,20,20,147.39999780000005,FHL,PO-200160,2016-03-15,GBP,82,1421,2454,2,164,2842.222222222222,4909,33105
519,11557472/Los Angeles,Los Angeles,11557472,2016-03-22,235,235,5733.999906,SuperSupply,PO-200077,2015-04-12,GBP,345,150,119,2,690,300.5,239,36449
520,11557472/New-York,New-York,11557472,2016-01-27,205,205,5001.9999179999995,SuperSupply,PO-200032,2015-10-20,GBP,99,150,119,2,198,300.5,239,35957
521,11557472/New-York,New-York,11557472,2016-03-17,235,235,5733.999906,SuperSupply,PO-200076,2015-04-12,GBP,340,150,119,2,680,300.5,239,36439
522,11557472/New-York,New-York,11557472,2016-05-19,150,150,3659.9999399999997,SuperSupply,PO-200140,2016-02-16,GBP,93,150,119,2,186,300.5,239,35945
523,11557472/New-York,New-York,11557472,2016-06-20,186,186,4538.399926,SuperSupply,PO-200163,2016-03-16,GBP,96,150,119,2,192,300.5,239,35951
524,11557472/Chicago,Chicago,11557472,2016-01-15,205,205,5001.9999179999995,SuperSupply,PO-200033,2015-10-20,GBP,87,150,119,2,174,300.5,239,35933
525,11557472/Chicago,Chicago,11557472,2016-04-05,116,116,2830.399954,SuperSupply,PO-200141,2016-02-16,GBP,49,150,119,2,98,300.5,239,35857
526,11557472/Chicago,Chicago,11557472,2016-06-17,184,184,4489.599926,SuperSupply,PO-200162,2016-03-16,GBP,93,150,119,2,186,300.5,239,35945
527,13594853/Los Angeles,Los Angeles,13594853,2016-03-22,235,234,5733.999906,Drecom,PO-200077,2015-04-12,USD,345,150,119,2,690,300.5,239,36449
528,13594853/New-York,New-York,13594853,2016-01-27,205,205,5001.9999179999995,Drecom,PO-200032,2015-10-20,USD,99,150,119,2,198,300.5,239,35957
529,13594853/New-York,New-York,13594853,2016-03-17,235,235,5733.999906,Drecom,PO-200076,2015-04-12,USD,340,150,119,2,680,300.5,239,36439
530,13594853/New-York,New-York,13594853,2016-05-19,150,150,3659.9999399999997,Drecom,PO-200140,2016-02-16,USD,93,150,119,2,186,300.5,239,35945
531,13594853/New-York,New-York,13594853,2016-06-20,186,186,4538.399926,Drecom,PO-200163,2016-03-16,USD,96,150,119,2,192,300.5,239,35951
532,13594853/Chicago,Chicago,13594853,2016-01-15,205,205,5001.9999179999995,Drecom,PO-200033,2015-10-20,USD,87,150,119,2,174,300.5,239,35933
533,13594853/Chicago,Chicago,13594853,2016-04-05,116,116,2830.399954,Drecom,PO-200141,2016-02-16,USD,49,150,119,2,98,300.5,239,35857
534,13594853/Chicago,Chicago,13594853,2016-06-17,184,184,4489.599926,Drecom,PO-200162,2016-03-16,USD,93,150,119,2,186,300.5,239,35945
535,13336372/Los Angeles,Los Angeles,13336372,2001-01-01,4,0,122.239998,Office First,PO-200257,2016-04-08,EUR,5576,985,2249,2,11152,1970.666666666667,4498,55873
536,13336372/New-York,New-York,13336372,2015-05-10,20,20,611.1999900000002,Office First,PO-200006,2015-03-08,EUR,63,985,2249,2,126,1970.666666666667,4498,44847
537,13336372/New-York,New-York,13336372,2015-10-29,20,20,611.1999900000002,Office First,PO-200022,2015-11-09,EUR,11,985,2249,2,22,1970.666666666667,4498,44743
538,13336372/New-York,New-York,13336372,2016-05-20,28,28,855.679986,Office First,PO-200096,2016-04-01,EUR,49,985,2249,2,98,1970.666666666667,4498,44819
539,13336372/New-York,New-York,13336372,2016-05-08,1,1,30.5599995,Office First,PO-200246,2016-07-28,EUR,81,985,2249,2,162,1970.666666666667,4498,44883
540,13336372/Chicago,Chicago,13336372,2016-05-02,12,12,366.719994,Office First,PO-200091,2015-12-22,EUR,132,985,2249,2,264,1970.666666666667,4498,44985
541,15808622/Los Angeles,Los Angeles,15808622,2016-04-10,24,0,1026.960022,Drecom,PO-200244,2016-07-26,GBP,107,702,1831,2,214,1404.5555555555554,3663,20224
542,15808622/Los Angeles,Los Angeles,15808622,2001-01-01,20,0,855.800018,Drecom,PO-200277,2016-08-31,GBP,5721,702,1831,2,11442,1404.5555555555554,3663,31452
543,15808622/New-York,New-York,15808622,2015-05-10,40,40,1711.600036,Drecom,PO-200011,2015-12-08,GBP,212,702,1831,2,424,1404.5555555555554,3663,20434
544,15808622/New-York,New-York,15808622,2015-05-10,28,28,1198.120025,Drecom,PO-200012,2015-08-14,GBP,96,702,1831,2,192,1404.5555555555554,3663,20202
545,15808622/New-York,New-York,15808622,2015-10-26,24,24,1026.960022,Drecom,PO-200017,2015-08-31,GBP,56,702,1831,2,112,1404.5555555555554,3663,20122
546,15808622/New-York,New-York,15808622,2016-01-18,28,28,1198.120025,Drecom,PO-200059,2015-11-18,GBP,61,702,1831,2,122,1404.5555555555554,3663,20132
547,15808622/New-York,New-York,15808622,2016-04-29,32,32,1369.280029,Drecom,PO-200143,2016-02-18,GBP,71,702,1831,2,142,1404.5555555555554,3663,20152
548,15808622/New-York,New-York,15808622,2016-05-31,24,24,1026.960022,Drecom,PO-200175,2016-03-30,GBP,62,702,1831,2,124,1404.5555555555554,3663,20134
549,15808622/New-York,New-York,15808622,2016-06-17,16,16,684.6400143999998,Drecom,PO-200191,2016-04-19,GBP,59,702,1831,2,118,1404.5555555555554,3663,20128
550,15808622/New-York,New-York,15808622,2016-06-23,12,12,513.4800108,Drecom,PO-200198,2016-04-26,GBP,58,702,1831,2,116,1404.5555555555554,3663,20126
551,15808622/New-York,New-York,15808622,2016-01-08,40,40,1711.600036,Drecom,PO-200215,2016-02-06,GBP,29,702,1831,2,58,1404.5555555555554,3663,20068
552,15808622/New-York,New-York,15808622,2016-11-08,20,20,855.800018,Drecom,PO-200230,2016-06-21,GBP,140,702,1831,2,280,1404.5555555555554,3663,20290
553,15808622/New-York,New-York,15808622,2016-10-19,40,0,1711.600036,Drecom,PO-200273,2016-08-25,GBP,55,702,1831,2,110,1404.5555555555554,3663,20120
554,15808622/New-York,New-York,15808622,2016-10-27,40,0,1711.600036,Drecom,PO-200275,2016-08-31,GBP,57,702,1831,2,114,1404.5555555555554,3663,20124
555,15808622/Chicago,Chicago,15808622,2015-12-31,20,20,855.800018,Drecom,PO-200052,2015-12-11,GBP,20,702,1831,2,40,1404.5555555555554,3663,20050
556,15808622/Chicago,Chicago,15808622,2016-04-22,40,40,1711.600036,Drecom,PO-200142,2016-02-18,GBP,64,702,1831,2,128,1404.5555555555554,3663,20138
557,15808622/Chicago,Chicago,15808622,2016-07-29,12,12,513.4800108,Drecom,PO-200217,2016-07-06,GBP,23,702,1831,2,46,1404.5555555555554,3663,20056
558,15808622/Chicago,Chicago,15808622,2001-01-01,30,0,1283.7000269999999,Drecom,PO-200291,2016-09-29,GBP,5750,702,1831,2,11500,1404.5555555555554,3663,31510
559,15034737/Los Angeles,Los Angeles,15034737,2016-04-10,24,0,1196.399964,Logipro,PO-200244,2016-07-26,EUR,107,1325,2460,2,214,2651.333333333333,4920,39383
560,15034737/New-York,New-York,15034737,2015-10-26,12,12,598.199982,Logipro,PO-200017,2015-08-31,EUR,56,1325,2460,2,112,2651.333333333333,4920,39281
561,15034737/New-York,New-York,15034737,2016-02-15,28,28,1395.799958,Logipro,PO-200090,2015-12-21,EUR,56,1325,2460,2,112,2651.333333333333,4920,39281
562,15034737/New-York,New-York,15034737,2016-07-26,12,12,598.199982,Logipro,PO-200204,2016-12-05,EUR,132,1325,2460,2,264,2651.333333333333,4920,39433
563,15034737/New-York,New-York,15034737,2016-11-08,8,8,398.799988,Logipro,PO-200229,2016-06-17,EUR,144,1325,2460,2,288,2651.333333333333,4920,39457
564,15034737/New-York,New-York,15034737,2001-01-01,12,0,598.199982,Logipro,PO-200293,2016-04-10,EUR,5578,1325,2460,2,11156,2651.333333333333,4920,50325
565,15034737/Chicago,Chicago,15034737,2016-01-28,12,12,598.199982,Logipro,PO-200085,2015-12-17,EUR,42,1325,2460,2,84,2651.333333333333,4920,39253
566,15034737/Chicago,Chicago,15034737,2016-03-08,8,8,398.799988,Logipro,PO-200206,2016-05-13,EUR,66,1325,2460,2,132,2651.333333333333,4920,39301
567,15034737/Chicago,Chicago,15034737,2001-01-01,8,0,398.799988,Logipro,PO-200291,2016-09-29,EUR,5750,1325,2460,2,11500,2651.333333333333,4920,50669
568,13452029/Los Angeles,Los Angeles,13452029,2016-04-10,24,0,1196.399964,RRD,PO-200244,2016-07-26,USD,107,1316,2465,2,214,2632.6666666666665,4930,42177
569,13452029/New-York,New-York,13452029,2015-10-26,16,16,797.599976,RRD,PO-200017,2015-08-31,USD,56,1316,2465,2,112,2632.6666666666665,4930,42075
570,13452029/New-York,New-York,13452029,2016-02-15,28,28,1395.799958,RRD,PO-200090,2015-12-21,USD,56,1316,2465,2,112,2632.6666666666665,4930,42075
571,13452029/New-York,New-York,13452029,2016-07-26,16,16,797.599976,RRD,PO-200204,2016-12-05,USD,132,1316,2465,2,264,2632.6666666666665,4930,42227
572,13452029/New-York,New-York,13452029,2016-08-29,12,12,598.199982,RRD,PO-200232,2016-06-30,USD,60,1316,2465,2,120,2632.6666666666665,4930,42083
573,13452029/New-York,New-York,13452029,2001-01-01,12,0,598.199982,RRD,PO-200293,2016-04-10,USD,5578,1316,2465,2,11156,2632.6666666666665,4930,53119
574,13452029/Chicago,Chicago,13452029,2016-01-28,12,12,598.199982,RRD,PO-200085,2015-12-17,USD,42,1316,2465,2,84,2632.6666666666665,4930,42047
575,13452029/Chicago,Chicago,13452029,2016-03-08,8,8,398.799988,RRD,PO-200206,2016-05-13,USD,66,1316,2465,2,132,2632.6666666666665,4930,42095
576,13452029/Chicago,Chicago,13452029,2001-01-01,8,0,398.799988,RRD,PO-200291,2016-09-29,USD,5750,1316,2465,2,11500,2632.6666666666665,4930,53463
577,16595101/Los Angeles,Los Angeles,16595101,2016-12-09,20,0,392.599984,FHL,PO-200236,2016-07-13,EUR,149,1021,2169,2,298,2043.0,4338,21923
578,16595101/Los Angeles,Los Angeles,16595101,2001-01-01,24,0,471.1199808,FHL,PO-200292,2016-04-10,EUR,5578,1021,2169,2,11156,2043.0,4338,32781
579,16595101/New-York,New-York,16595101,2015-05-10,60,60,1177.7999519999996,FHL,PO-200006,2015-03-08,EUR,63,1021,2169,2,126,2043.0,4338,21751
580,16595101/New-York,New-York,16595101,2015-05-10,32,32,628.1599744,FHL,PO-200012,2015-08-14,EUR,96,1021,2169,2,192,2043.0,4338,21817
581,16595101/New-York,New-York,16595101,2016-01-15,20,20,392.599984,FHL,PO-200048,2015-05-11,EUR,249,1021,2169,2,498,2043.0,4338,22123
582,16595101/New-York,New-York,16595101,2016-02-15,40,40,785.199968,FHL,PO-200090,2015-12-21,EUR,56,1021,2169,2,112,2043.0,4338,21737
583,16595101/New-York,New-York,16595101,2016-06-17,60,60,1177.7999519999996,FHL,PO-200191,2016-04-19,EUR,59,1021,2169,2,118,2043.0,4338,21743
584,16595101/New-York,New-York,16595101,2016-10-27,40,0,785.199968,FHL,PO-200275,2016-08-31,EUR,57,1021,2169,2,114,2043.0,4338,21739
585,16595101/New-York,New-York,16595101,2001-01-01,28,0,549.6399776000002,FHL,PO-200289,2016-09-28,EUR,5749,1021,2169,2,11498,2043.0,4338,33123
586,16595101/Chicago,Chicago,16595101,2015-12-31,12,12,235.5599904,FHL,PO-200052,2015-12-11,EUR,20,1021,2169,2,40,2043.0,4338,21665
587,16595101/Chicago,Chicago,16595101,2016-05-02,12,12,235.5599904,FHL,PO-200091,2015-12-22,EUR,132,1021,2169,2,264,2043.0,4338,21889
588,16595101/Chicago,Chicago,16595101,2016-05-19,60,60,1177.7999519999996,FHL,PO-200176,2016-03-30,EUR,50,1021,2169,2,100,2043.0,4338,21725
589,16412231/Los Angeles,Los Angeles,16412231,2016-09-13,150,0,3492.0001049999996,Office First,PO-200219,2016-07-06,GBP,69,1217,2336,2,138,2435.333333333333,4673,38120
590,16412231/New-York,New-York,16412231,2016-01-27,150,150,3492.0001049999996,Office First,PO-200032,2015-10-20,GBP,99,1217,2336,2,198,2435.333333333333,4673,38180
591,16412231/New-York,New-York,16412231,2015-11-18,115,115,2677.200081,Office First,PO-200050,2015-11-11,GBP,7,1217,2336,2,14,2435.333333333333,4673,37996
592,16412231/New-York,New-York,16412231,2016-05-19,150,150,3492.0001049999996,Office First,PO-200140,2016-02-16,GBP,93,1217,2336,2,186,2435.333333333333,4673,38168
593,16412231/New-York,New-York,16412231,2016-06-09,150,150,3492.0001049999996,Office First,PO-200222,2016-07-06,GBP,27,1217,2336,2,54,2435.333333333333,4673,38036
594,16412231/New-York,New-York,16412231,2016-01-08,114,114,2653.92008,Office First,PO-200231,2016-06-27,GBP,171,1217,2336,2,342,2435.333333333333,4673,38324
595,16412231/New-York,New-York,16412231,2016-01-08,60,60,1396.800042,Office First,PO-200241,2016-07-25,GBP,199,1217,2336,2,398,2435.333333333333,4673,38380
596,16412231/New-York,New-York,16412231,2016-10-08,68,68,1583.040048,Office First,PO-200252,2016-03-08,GBP,214,1217,2336,2,428,2435.333333333333,4673,38410
597,16412231/New-York,New-York,16412231,2016-09-15,60,0,1396.800042,Office First,PO-200265,2016-08-17,GBP,29,1217,2336,2,58,2435.333333333333,4673,38040
598,16412231/New-York,New-York,16412231,2001-01-01,300,0,6984.000209999997,Office First,PO-200268,2016-08-22,GBP,5712,1217,2336,2,11424,2435.333333333333,4673,49406
599,16412231/New-York,New-York,16412231,2001-01-01,400,0,9312.00028,Office First,PO-200283,2016-09-20,GBP,5741,1217,2336,2,11482,2435.333333333333,4673,49464
600,16412231/Chicago,Chicago,16412231,2016-01-15,150,150,3492.0001049999996,Office First,PO-200033,2015-10-20,GBP,87,1217,2336,2,174,2435.333333333333,4673,38156
601,16412231/Chicago,Chicago,16412231,2016-04-05,150,150,3492.0001049999996,Office First,PO-200141,2016-02-16,GBP,49,1217,2336,2,98,2435.333333333333,4673,38080
602,16412231/Chicago,Chicago,16412231,2016-06-09,200,200,4656.00014,Office First,PO-200223,2016-07-06,GBP,27,1217,2336,2,54,2435.333333333333,4673,38036
603,16412231/Chicago,Chicago,16412231,2001-01-01,200,0,4656.00014,Office First,PO-200282,2016-09-20,GBP,5741,1217,2336,2,11482,2435.333333333333,4673,49464
604,11800905/Los Angeles,Los Angeles,11800905,2016-07-29,6,6,107.2799952,Office First,PO-200243,2016-07-26,USD,3,92,72,2,6,184.66666666666663,145,13301
605,11800905/New-York,New-York,11800905,2015-05-10,28,28,500.63997760000007,Office First,PO-200011,2015-12-08,USD,212,92,72,2,424,184.66666666666663,145,13719
606,11800905/New-York,New-York,11800905,2015-10-29,80,80,1430.399936,Office First,PO-200022,2015-11-09,USD,11,92,72,2,22,184.66666666666663,145,13317
607,11800905/New-York,New-York,11800905,2015-07-12,32,32,572.1599744,Office First,PO-200030,2015-12-10,USD,151,92,72,2,302,184.66666666666663,145,13597
608,11800905/New-York,New-York,11800905,2016-02-15,28,28,500.63997760000007,Office First,PO-200090,2015-12-21,USD,56,92,72,2,112,184.66666666666663,145,13407
609,11800905/New-York,New-York,11800905,2016-09-06,40,40,715.199968,Office First,PO-200190,2016-04-13,USD,146,92,72,2,292,184.66666666666663,145,13587
610,11800905/New-York,New-York,11800905,2016-11-08,20,20,357.599984,Office First,PO-200229,2016-06-17,USD,144,92,72,2,288,184.66666666666663,145,13583
611,11800905/Chicago,Chicago,11800905,2016-01-28,48,48,858.2399616,Office First,PO-200085,2015-12-17,USD,42,92,72,2,84,184.66666666666663,145,13379
612,11800905/Chicago,Chicago,11800905,2016-03-08,20,20,357.599984,Office First,PO-200206,2016-05-13,USD,66,92,72,2,132,184.66666666666663,145,13427
613,14289423/Los Angeles,Los Angeles,14289423,2016-12-09,6,0,349.5,Drecom,PO-200236,2016-07-13,EUR,149,113,97,2,298,227.57142857142856,195,22372
614,14289423/New-York,New-York,14289423,2015-05-10,20,20,1165.0,Drecom,PO-200010,2015-05-08,EUR,2,113,97,2,4,227.57142857142856,195,22078
615,14289423/New-York,New-York,14289423,2015-11-11,8,8,466.0,Drecom,PO-200024,2015-09-22,EUR,50,113,97,2,100,227.57142857142856,195,22174
616,14289423/New-York,New-York,14289423,2015-07-12,18,18,1048.5,Drecom,PO-200030,2015-12-10,EUR,151,113,97,2,302,227.57142857142856,195,22376
617,14289423/New-York,New-York,14289423,2016-12-04,20,20,1165.0,Drecom,PO-200113,2016-01-20,EUR,319,113,97,2,638,227.57142857142856,195,22712
618,14289423/New-York,New-York,14289423,2016-04-25,20,20,1165.0,Drecom,PO-200138,2016-02-15,EUR,70,113,97,2,140,227.57142857142856,195,22214
619,14289423/New-York,New-York,14289423,2016-06-23,22,22,1281.5,Drecom,PO-200198,2016-04-26,EUR,58,113,97,2,116,227.57142857142856,195,22190
620,14289423/New-York,New-York,14289423,2016-07-26,34,34,1980.5,Drecom,PO-200212,2016-05-25,EUR,62,113,97,2,124,227.57142857142856,195,22198
621,14289423/New-York,New-York,14289423,2016-06-09,4,4,233.0,Drecom,PO-200234,2016-12-07,EUR,181,113,97,2,362,227.57142857142856,195,22436
622,14289423/Chicago,Chicago,14289423,2016-08-01,10,10,582.5,Drecom,PO-200062,2015-11-19,EUR,256,113,97,2,512,227.57142857142856,195,22586
623,14289423/Chicago,Chicago,14289423,2016-11-03,6,6,349.5,Drecom,PO-200100,2016-11-01,EUR,2,113,97,2,4,227.57142857142856,195,22078
624,14289423/Chicago,Chicago,14289423,2016-04-04,4,4,233.0,Drecom,PO-200125,2016-01-28,EUR,67,113,97,2,134,227.57142857142856,195,22208
625,14289423/Chicago,Chicago,14289423,2016-04-13,20,20,1165.0,Drecom,PO-200133,2016-11-02,EUR,203,113,97,2,406,227.57142857142856,195,22480
626,14289423/Chicago,Chicago,14289423,2016-07-29,26,26,1514.5,Drecom,PO-200217,2016-07-06,EUR,23,113,97,2,46,227.57142857142856,195,22120
627,12572752/Los Angeles,Los Angeles,12572752,2016-06-20,40,40,2116.399992,FHL,PO-200081,2015-10-12,EUR,252,1620,2490,3,756,4861.565217391304,7472,43014
628,12572752/Los Angeles,Los Angeles,12572752,2001-01-01,1,0,52.9099998,FHL,PO-200271,2016-08-24,EUR,5714,1620,2490,3,17142,4861.565217391304,7472,59400
629,12572752/Los Angeles,Los Angeles,12572752,2001-01-01,20,0,1058.199996,FHL,PO-200292,2016-04-10,EUR,5578,1620,2490,3,16734,4861.565217391304,7472,58992
630,12572752/New-York,New-York,12572752,2015-05-10,40,40,2116.399992,FHL,PO-200006,2015-03-08,EUR,63,1620,2490,3,189,4861.565217391304,7472,42447
631,12572752/New-York,New-York,12572752,2015-05-10,50,50,2645.49999,FHL,PO-200012,2015-08-14,EUR,96,1620,2490,3,288,4861.565217391304,7472,42546
632,12572752/New-York,New-York,12572752,2015-10-26,30,30,1587.299994,FHL,PO-200017,2015-08-31,EUR,56,1620,2490,3,168,4861.565217391304,7472,42426
633,12572752/New-York,New-York,12572752,2015-10-26,60,60,3174.599988,FHL,PO-200018,2015-01-09,EUR,290,1620,2490,3,870,4861.565217391304,7472,43128
634,12572752/New-York,New-York,12572752,2015-10-29,20,20,1058.199996,FHL,PO-200022,2015-11-09,EUR,11,1620,2490,3,33,4861.565217391304,7472,42291
635,12572752/New-York,New-York,12572752,2016-09-02,40,40,2116.399992,FHL,PO-200072,2015-03-12,EUR,540,1620,2490,3,1620,4861.565217391304,7472,43878
636,12572752/New-York,New-York,12572752,2016-10-02,18,18,952.3799964,FHL,PO-200080,2015-10-12,EUR,356,1620,2490,3,1068,4861.565217391304,7472,43326
637,12572752/New-York,New-York,12572752,2016-02-15,12,12,634.9199976,FHL,PO-200090,2015-12-21,EUR,56,1620,2490,3,168,4861.565217391304,7472,42426
638,12572752/New-York,New-York,12572752,2016-07-06,50,50,2645.49999,FHL,PO-200181,2016-06-04,EUR,32,1620,2490,3,96,4861.565217391304,7472,42354
639,12572752/New-York,New-York,12572752,2016-06-23,40,40,2116.399992,FHL,PO-200198,2016-04-26,EUR,58,1620,2490,3,174,4861.565217391304,7472,42432
640,12572752/New-York,New-York,12572752,2016-06-09,30,30,1587.299994,FHL,PO-200234,2016-12-07,EUR,181,1620,2490,3,543,4861.565217391304,7472,42801
641,12572752/New-York,New-York,12572752,2016-09-29,50,0,2645.49999,FHL,PO-200253,2016-04-08,EUR,174,1620,2490,3,522,4861.565217391304,7472,42780
642,12572752/New-York,New-York,12572752,2001-01-01,36,0,1904.759993,FHL,PO-200280,2016-09-14,EUR,5735,1620,2490,3,17205,4861.565217391304,7472,59463
643,12572752/New-York,New-York,12572752,2001-01-01,50,0,2645.49999,FHL,PO-200289,2016-09-28,EUR,5749,1620,2490,3,17247,4861.565217391304,7472,59505
644,12572752/New-York,New-York,12572752,2001-01-01,30,0,1587.299994,FHL,PO-200296,2016-10-17,EUR,5768,1620,2490,3,17304,4861.565217391304,7472,59562
645,12572752/Chicago,Chicago,12572752,2016-01-18,20,20,1058.199996,FHL,PO-200074,2015-03-12,EUR,312,1620,2490,3,936,4861.565217391304,7472,43194
646,12572752/Chicago,Chicago,12572752,2016-04-13,20,20,1058.199996,FHL,PO-200133,2016-11-02,EUR,203,1620,2490,3,609,4861.565217391304,7472,42867
647,12572752/Chicago,Chicago,12572752,2016-12-05,50,50,2645.49999,FHL,PO-200166,2016-03-23,EUR,257,1620,2490,3,771,4861.565217391304,7472,43029
648,12572752/Chicago,Chicago,12572752,2016-10-27,20,10,1058.199996,FHL,PO-200281,2016-09-15,EUR,42,1620,2490,3,126,4861.565217391304,7472,42384
649,12572752/Chicago,Chicago,12572752,2001-01-01,20,0,1058.199996,FHL,PO-200290,2016-09-28,EUR,5749,1620,2490,3,17247,4861.565217391304,7472,59505
650,15519926/Los Angeles,Los Angeles,15519926,2016-06-20,40,40,2116.399992,Logipro,PO-200081,2015-10-12,USD,252,1493,2422,2,504,2987.238095238096,4844,23770
651,15519926/Los Angeles,Los Angeles,15519926,2001-01-01,20,0,1058.199996,Logipro,PO-200292,2016-04-10,USD,5578,1493,2422,2,11156,2987.238095238096,4844,34422
652,15519926/New-York,New-York,15519926,2015-05-10,40,40,2116.399992,Logipro,PO-200006,2015-03-08,USD,63,1493,2422,2,126,2987.238095238096,4844,23392
653,15519926/New-York,New-York,15519926,2015-05-10,50,50,2645.49999,Logipro,PO-200012,2015-08-14,USD,96,1493,2422,2,192,2987.238095238096,4844,23458
654,15519926/New-York,New-York,15519926,2015-10-26,30,30,1587.299994,Logipro,PO-200017,2015-08-31,USD,56,1493,2422,2,112,2987.238095238096,4844,23378
655,15519926/New-York,New-York,15519926,2015-10-26,60,60,3174.599988,Logipro,PO-200018,2015-01-09,USD,290,1493,2422,2,580,2987.238095238096,4844,23846
656,15519926/New-York,New-York,15519926,2015-10-29,20,20,1058.199996,Logipro,PO-200022,2015-11-09,USD,11,1493,2422,2,22,2987.238095238096,4844,23288
657,15519926/New-York,New-York,15519926,2016-09-02,40,40,2116.399992,Logipro,PO-200072,2015-03-12,USD,540,1493,2422,2,1080,2987.238095238096,4844,24346
658,15519926/New-York,New-York,15519926,2016-10-02,30,30,1587.299994,Logipro,PO-200080,2015-10-12,USD,356,1493,2422,2,712,2987.238095238096,4844,23978
659,15519926/New-York,New-York,15519926,2016-07-06,50,50,2645.49999,Logipro,PO-200181,2016-06-04,USD,32,1493,2422,2,64,2987.238095238096,4844,23330
660,15519926/New-York,New-York,15519926,2016-06-23,40,40,2116.399992,Logipro,PO-200198,2016-04-26,USD,58,1493,2422,2,116,2987.238095238096,4844,23382
661,15519926/New-York,New-York,15519926,2016-06-09,30,30,1587.299994,Logipro,PO-200234,2016-12-07,USD,181,1493,2422,2,362,2987.238095238096,4844,23628
662,15519926/New-York,New-York,15519926,2016-09-29,50,0,2645.49999,Logipro,PO-200253,2016-04-08,USD,174,1493,2422,2,348,2987.238095238096,4844,23614
663,15519926/New-York,New-York,15519926,2001-01-01,20,0,1058.199996,Logipro,PO-200280,2016-09-14,USD,5735,1493,2422,2,11470,2987.238095238096,4844,34736
664,15519926/New-York,New-York,15519926,2001-01-01,64,0,3386.239987,Logipro,PO-200289,2016-09-28,USD,5749,1493,2422,2,11498,2987.238095238096,4844,34764
665,15519926/New-York,New-York,15519926,2001-01-01,30,0,1587.299994,Logipro,PO-200296,2016-10-17,USD,5768,1493,2422,2,11536,2987.238095238096,4844,34802
666,15519926/Chicago,Chicago,15519926,2016-01-18,20,20,1058.199996,Logipro,PO-200074,2015-03-12,USD,312,1493,2422,2,624,2987.238095238096,4844,23890
667,15519926/Chicago,Chicago,15519926,2016-04-04,20,10,1058.199996,Logipro,PO-200125,2016-01-28,USD,67,1493,2422,2,134,2987.238095238096,4844,23400
